Date,True_Daily_Cases,True_Cumulative_Cases,True_Daily_Pct_Positive,True_Daily_Cases_Chld,True_Cumulative_Cases_Chld,True_Daily_Pct_Positive_Chld,True_Daily_Hospitalization,True_Cumulative_Hospitalization,True_Daily_Fatality,True_Cumulative_Fatality,Mean_DSA_Cumulative,Low_DSA_Cumulative,High_DSA_Cumulative,Mean_DSA_Cumulative_Chld,Low_DSA_Cumulative_Chld,High_DSA_Cumulative_Chld,Mean_Daily_Cases_NoVac,Median_Daily_Cases_NoVac,High_Daily_Cases_NoVac,Low_Daily_Cases_NoVac,Mean_Cumulative_Cases_NoVac,High_Cumulative_Cases_NoVac,Low_Cumulative_Cases_NoVac,Mean_Cumulative_Cases_Children,Median_Cumulative_Cases_Children,High_Cumulative_Cases_Children,Low_Cumulative_Cases_Children,Mean_Daily_Children_NoVac,Median_Daily_Children_NoVac,High_Daily_Children_NoVac,Low_Daily_Children_NoVac,Mean_Cumulative_Cases_Children_NoVac,Median_Cumulative_Cases_Children_NoVac,High_Cumulative_Cases_Children_NoVac,Low_Cumulative_Cases_Children_NoVac,Mean_Daily_Hospitalization,High_Daily_Hospitalization,Low_Daily_Hospitalization,Mean_Cumulative_Hospitalization,High_Cumulative_Hospitalization,Low_Cumulative_Hospitalization,Mean_Daily_Fatality,High_Daily_Fatality,Low_Daily_Fatality,Mean_Cumulative_Fatality,High_Cumulative_Fatality,Low_Cumulative_Fatality,Mean_DSA_Daily_Hospitalization,High_DSA_Daily_Hospitalization,Low_DSA_Daily_Hospitalization,Mean_DSA_Cumulative_Hospitalization,High_DSA_Cumulative_Hospitalization,Low_DSA_Cumulative_Hospitalization,Mean_DSA_Daily_Fatality,High_DSA_Daily_Fatality,Low_DSA_Daily_Fatality,Mean_DSA_Cumulative_Fatality,High_DSA_Cumulative_Fatality,Low_DSA_Cumulative_Fatality,Diff_NoVac_Mean,Diff_NoVac_Low,Diff_NoVac_High,Diff_NoVac_Chld_Mean,Diff_NoVac_Chld_Low,Diff_NoVac_Chld_High,Diff_DSA_Mean,Diff_DSA_Low,Diff_DSA_High,Diff_DSA_Mean_Chld,Diff_DSA_Low_Chld,Diff_DSA_High_Chld,Diff_Mean_Hospitalization,Diff_Low_Hospitalization,Diff_High_Hospitalization,Diff_DSA_Mean_Hospitalization,Diff_DSA_Low_Hospitalization,Diff_DSA_High_Hospitalization,Diff_Mean_Fatality,Diff_Low_Fatality,Diff_High_Fatality,Diff_DSA_Mean_Fatality,Diff_DSA_Low_Fatality,Diff_DSA_High_Fatality
2021-02-10,5628,708904,0.0761126813897191,3200,462597,0.0630454912622889,123,15382,33,5278,1210893.762903805,727081.4907082431,1835133.909906773,587391.5251247152,412978.84318858315,812427.9792785378,10958.0652,8752.5,22879.0,1342.0,1600073.5824,2203751.25,840560.0,1097992.6468,1181059.0,1514938.875,573124.875,7522.6024,6029.5,15711.625,929.25,1097992.6468,1181059.0,1514938.875,573124.875,341.8692346757249,626.357591336052,73.61456571369513,37077.67948317727,51578.06054572163,20197.920815711772,114.90631941398772,210.52624266031046,24.742731850215428,12258.043226803551,17131.793915653052,6584.555400633469,513.6861661480569,939.1865742346799,178.34482628721963,28251.217671143295,42376.450926001875,17303.569992384007,172.65603540471662,315.67178775447104,59.9438191466093,9291.36434085185,14039.02338574782,5611.729634322846,891169.5824,131656.0,1494847.25,635395.6468,110527.875,1052341.875,501989.7629038049,18177.490708243102,1126229.909906773,124794.52512471518,-49618.15681141685,349830.9792785378,21695.67948317727,4815.920815711772,36196.06054572163,12869.217671143295,1921.5699923840075,26994.450926001875,6980.043226803551,1306.5554006334687,11853.793915653052,4013.364340851849,333.7296343228463,8761.02338574782
2021-02-11,4963,713867,0.0678970121484075,2898,465495,0.0593925482641308,94,15476,31,5309,1232407.8154422524,734516.6060412161,1875423.4240091783,595147.2680402839,415659.1770293173,826952.2123588921,9705.6956,7523.5,20661.75,1036.75,1609779.278,2205851.25,843921.0,1104472.8964,1196828.0,1516391.25,575274.875,6480.2496,5011.0,13759.125,684.375,1104472.8964,1196828.0,1516391.25,575274.875,290.3914800889212,553.2889233091837,53.4292815201774,37368.0709632661,51713.848238105384,20317.849702144482,97.60403330193982,185.9669935210485,17.958217545491543,12355.647260105516,17177.433775491092,6624.864927006827,486.8174721250005,890.5989359447976,169.05060025907807,28738.03514326827,43288.117353023095,17471.810915143044,163.62514749642486,299.34090413400077,56.81991913932015,9454.989488348288,14345.445324421751,5668.277411215935,895912.2779999999,130054.0,1491984.25,638977.8964,109779.875,1050896.25,518540.81544225244,20649.60604121606,1161556.4240091783,129652.26804028393,-49835.8229706827,361457.2123588921,21892.070963266102,4841.849702144482,36237.848238105384,13262.03514326827,1995.8109151430435,27812.117353023095,7046.647260105516,1315.8649270068272,11868.433775491092,4145.989488348288,359.277411215935,9036.445324421751
2021-02-12,4612,718479,0.0711937142063259,2632,468127,0.0625044527298202,93,15569,40,5349,1252715.2839945767,741520.4393799237,1913432.313217978,602468.0415243283,418184.0351750073,840654.2879061624,7734.8092,5697.0,16663.25,722.75,1617514.0872,2207011.375,846663.875,1109501.6224,1207708.0,1517103.875,577136.25,5028.726,3704.5,10809.5,473.75,1109501.6224,1207708.0,1517103.875,577136.25,243.15531448577647,489.32959462489725,37.81321349441662,37611.22627775203,51799.64410730473,20412.154672407,81.72739573952401,164.46950177315273,12.709471187075685,12437.374655845035,17206.27078845007,6656.561950126177,459.51503038440524,841.3287507009361,159.51070655385257,29197.55017365268,44148.17806589137,17630.292839226873,154.44847181689994,282.780608357203,53.613447301314864,9609.437960165222,14634.521968250214,5721.545072482364,899035.0872,128184.875,1488532.375,641374.6224,109009.25,1048976.875,534236.2839945767,23041.439379923744,1194953.313217978,134341.0415243283,-49942.9648249927,372527.28790616244,22042.22627775203,4843.154672406999,36230.64410730473,13628.550173652678,2061.292839226873,28579.17806589137,7088.374655845035,1307.5619501261772,11857.27078845007,4260.437960165222,372.54507248236405,9285.521968250214
2021-02-13,1865,720344,0.078288976576274,1138,469265,0.0726970742302287,83,15652,29,5378,1271811.8129590235,748054.3779162948,1949250.795462096,609352.2753972011,420539.4978394055,853566.7291775015,2566.1204,1833.0,5610.0,220.375,1620080.2076,2207445.625,847838.375,1111186.5916,1212864.0,1517328.875,578359.25,1684.9692,1203.0,3703.25,146.0,1111186.5916,1212864.0,1517328.875,578359.25,229.75078393633444,466.59624913372517,32.786186757322156,37840.977061688325,51879.21230484592,20467.795661166496,77.22197345322293,156.82855373395603,11.01982765859866,12514.596629298256,17233.014606830027,6675.263548803149,432.11403059550065,790.2391493001634,150.17295762267008,29629.66420424825,44958.67450538226,17778.14203851702,145.2386696040942,265.6087851515879,50.47491872821347,9754.676629769296,14906.939469779354,5771.238948372805,899736.2076000001,127494.375,1487101.625,641921.5915999999,109094.25,1048063.875,551467.8129590235,27710.37791629485,1228906.795462096,140087.27539720107,-48725.50216059451,384301.7291775015,22188.977061688325,4815.795661166496,36227.21230484592,13977.664204248249,2126.1420385170204,29306.67450538226,7136.596629298256,1297.2635488031492,11855.014606830027,4376.676629769296,393.23894837280477,9528.939469779354
2021-02-14,3448,723792,0.0771071404611221,2145,471410,0.0722052041606355,123,15775,37,5415,1289706.3889573445,754160.5912239956,1982068.9290583148,615803.2093055383,422740.7670106838,865397.5549452719,4358.97,2919.0,9766.625,335.375,1624439.1776,2208207.5,849793.125,1114084.2384,1217992.0,1517618.0,579599.25,2897.6468,1964.5,6485.5,218.375,1114084.2384,1217992.0,1517618.0,579599.25,208.79530801070078,433.497716771727,27.062544467237508,38049.77236969885,51934.04386189094,20522.49197620132,70.1785885389092,145.70374299943802,9.096043350192819,12584.775217837141,17251.444145872225,6693.647631395785,404.91637903556244,741.2382646539158,140.39312520098787,30034.580583283703,45701.27940553376,17916.312721209084,136.09721515171842,249.13900451142462,47.187800631356865,9890.773844921034,15156.537816750057,5817.679759620774,900647.1776,126001.125,1484415.5,642674.2383999999,108189.25,1046208.0,565914.3889573445,30368.59122399555,1258276.9290583148,144393.20930553833,-48669.232989316224,393987.5549452719,22274.772369698847,4747.49197620132,36159.04386189094,14259.580583283703,2141.312721209084,29926.279405533758,7169.775217837141,1278.6476313957846,11836.444145872225,4475.773844921034,402.67975962077435,9741.537816750057
2021-02-15,5147,728939,0.0763751836298615,3011,474421,0.0655791261924467,110,15885,16,5431,1306419.5815097194,759862.5676072186,2013083.1782092426,621828.2584915529,424796.31014277786,876578.0864933892,5963.3448,3915.5,13647.75,405.75,1630402.5224,2209073.625,852084.0,1118147.0632,1225923.5,1518016.625,581103.375,4062.8248,2667.0,9279.5,284.0,1118147.0632,1225923.5,1518016.625,581103.375,175.29942031867805,370.6261427676317,19.260369459878213,38225.07179001762,51965.176563210836,20576.86972969802,58.92022194781961,124.57185854827561,6.473639452486612,12643.695439784982,17261.90821739208,6711.924641663275,378.18417217967857,692.864110944346,130.9367285623751,30412.764755463428,46403.06621880496,18045.336377911408,127.11220220506802,232.87987559973533,44.00939315139606,10017.886047126061,15392.41671881843,5861.046146546642,901463.5223999999,123145.0,1480134.625,643726.0632,106682.375,1043595.625,577480.5815097194,30923.567607218632,1284144.1782092426,147407.2584915529,-49624.68985722214,402157.0864933892,22340.071790017617,4691.869729698021,36080.176563210836,14527.764755463428,2160.336377911408,30518.06621880496,7212.695439784982,1280.924641663275,11830.90821739208,4586.886047126061,430.0461465466424,9961.41671881843
2021-02-16,4523,733462,0.0640923905342213,2629,477050,0.0546206266101554,83,15968,43,5474,1321981.6905047393,765411.3597248374,2042192.1904065784,627438.345962228,426796.63086707063,887071.7865866284,5681.5932,3576.5,13153.0,352.25,1636084.1156,2209680.375,854122.0,1122022.3436,1233586.5,1518349.875,582973.75,3875.2804,2431.0,8944.125,243.0,1122022.3436,1233586.5,1518349.875,582973.75,151.8493379140932,326.8298744628173,14.444266921542955,38376.921127931615,51996.76383581081,20636.82566725464,51.03837009992973,109.8514114166489,4.854890058071559,12694.733809884918,17272.525075730413,6732.076545996464,352.1375876697206,646.4135678561158,121.78336317211608,30764.902343133122,47061.74155245654,18170.89379891418,118.35763509058764,217.2672951166973,40.932838081315865,10136.243682216696,15613.805339384051,5903.247490391537,902622.1155999999,120660.0,1476218.375,644972.3436,105923.75,1041299.875,588519.6905047393,31949.359724837355,1308730.1904065784,150388.34596222802,-50253.369132929365,410021.7865866284,22408.921127931615,4668.825667254641,36028.76383581081,14796.902343133122,2202.8937989141814,31093.741552456537,7220.733809884918,1258.0765459964641,11798.525075730413,4662.2436822166965,429.2474903915372,10139.805339384051
2021-02-17,4022,737484,0.0657769927713996,2395,479445,0.0597361135360287,97,16065,27,5501,1336430.8210755414,770280.7804145009,2068367.4279023262,632647.2084887248,428552.04049755685,896507.8708579743,4489.0596,2656.0,10443.625,247.125,1640573.1752,2210109.375,856452.375,1124966.3608,1239576.5,1518582.0,584446.875,2944.0172,1738.5,6864.75,162.375,1124966.3608,1239576.5,1518582.0,584446.875,130.93243929708785,288.84331521884576,11.199186001552142,38507.853567228776,52018.27507356416,20680.317853172914,44.007951478273135,97.08367665962572,3.7641797311525815,12738.741761363206,17279.75525881086,6746.694787418151,326.95324166884126,601.2740001143308,112.99267158161217,31091.85558480202,47654.031774262796,18281.07848246547,109.89287660316697,202.0953490535578,37.978181992632074,10246.136558819828,15812.881133604627,5940.281874180657,903089.1751999999,118968.375,1472625.375,645521.3607999999,105001.875,1039137.0,598946.8210755414,32796.780414500856,1330883.4279023262,153202.20848872478,-50892.95950244315,417062.8708579743,22442.853567228776,4615.317853172914,35953.27507356416,15026.855584802019,2216.0784824654693,31589.031774262796,7237.741761363206,1245.6947874181506,11778.75525881086,4745.136558819828,439.2818741806568,10311.881133604627
2021-02-18,3245,740729,0.0653272401505848,1866,481311,0.056871171253543,85,16150,34,5535,1349811.194082318,774775.9316290519,2092989.9019210692,637470.7875410458,430172.5272526373,905384.1891663611,3332.4236,1892.5,7853.875,165.0,1643905.5988,2210345.875,858023.375,1127169.1364,1245769.5,1518813.5,584982.125,2202.7756,1239.0,5216.125,108.375,1127169.1364,1245769.5,1518813.5,584982.125,110.31819185300228,250.12983522091275,8.204628076256178,38618.17175908192,52033.28988640265,20720.76687835802,37.079257518619684,84.07161518387173,2.757673164996867,12775.821018881768,17284.801916143442,6760.290186291388,302.7695201360971,557.1750886002278,104.60106605864553,31394.62510493815,48211.18624517636,18382.7942399768,101.76443991100207,187.27317993659955,35.15766348200092,10347.900998730884,16000.147383691303,5974.469751112956,903176.5988,117294.375,1469616.875,645858.1364,103671.125,1037502.5,609082.1940823181,34046.93162905192,1352260.9019210692,156159.7875410458,-51138.472747362684,424073.1891663611,22468.171759081917,4570.766878358019,35883.28988640265,15244.62510493815,2232.7942399768,32061.18624517636,7240.821018881768,1225.2901862913877,11749.801916143442,4812.900998730884,439.46975111295615,10465.147383691303
2021-02-19,3720,744449,0.061970047810225,2142,483453,0.0595612156939076,65,16215,22,5557,1362172.2125271528,779024.3585919582,2114908.465306831,641926.8927337513,431704.07075244904,913285.7568693659,3687.8344,2006.0,8891.125,171.0,1647593.4332,2210574.5,859478.25,1129377.098,1249474.5,1518932.0,585998.875,2207.9616,1197.0,5311.875,103.0,1129377.098,1249474.5,1518932.0,585998.875,97.23049821983406,223.99099327927593,6.280045779914975,38715.40225730173,52043.221163405964,20768.073263401537,32.680327891530816,75.28603924836412,2.110798144810702,12808.50134677332,17288.139936567,6776.19042544361,279.70368397349864,515.8441255311197,96.46140228695356,31674.32878891164,48707.15694158499,18478.92714989199,94.01173779914285,173.3813512418899,32.42182559310851,10441.912736529954,16166.849038830189,6006.781166509515,903144.4332000001,115029.25,1466125.5,645924.098,102545.875,1035479.0,617723.2125271528,34575.35859195818,1370459.465306831,158473.89273375133,-51748.92924755096,429832.7568693659,22500.40225730173,4553.073263401537,35828.221163405964,15459.32878891164,2263.9271498919916,32492.156941584988,7251.501346773321,1219.1904254436104,11731.139936567,4884.912736529954,449.78116650951506,10609.849038830189
2021-02-20,1239,745688,0.0662566844919786,719,484172,0.0632644082710074,66,16281,25,5582,1373566.123437331,783026.9807195861,2135096.569689177,646034.3589428402,433147.00244347146,920563.4999752876,1053.4028,538.5,2570.125,42.0,1648646.836,2210625.0,859839.25,1130018.0032,1251068.0,1518972.75,586321.5,640.9052,333.5,1573.875,27.0,1130018.0032,1251068.0,1518972.75,586321.5,92.33811837960685,213.57933843362744,5.637979588672863,38807.740375681286,52052.3922849516,20847.82335949345,31.035940787938703,71.78655811354636,1.8949920547255004,12839.537287561285,17291.222459692264,6802.995382091804,257.82008745196197,474.8358871321694,89.01572301119938,31932.148876363568,49163.97101345004,18569.498016657366,86.6564005041223,159.59799415056128,29.91924415454929,10528.56913703411,16320.3896863363,6037.223112992402,902958.8359999999,114151.25,1464937.0,645846.0031999999,102149.5,1034800.75,627878.123437331,37338.980719586136,1389408.569689177,161862.35894284025,-51024.99755652854,436391.4999752876,22526.740375681286,4566.82335949345,35771.3922849516,15651.148876363568,2288.498016657366,32882.97101345004,7257.537287561285,1220.9953820918035,11709.222459692264,4946.56913703411,455.2231129924021,10738.3896863363
2021-02-21,3026,748714,0.0636289084677334,1791,485963,0.0605312964715425,74,16355,24,5606,1384047.1251934313,786664.5579248199,2154016.110845429,649812.7245005445,434458.33667903236,927383.9303440508,2461.0736,1234.5,6124.0,93.0,1651107.9096,2210715.375,861250.0,1131550.4572,1254136.0,1519042.375,586963.375,1532.454,767.0,3836.25,57.0,1131550.4572,1254136.0,1519042.375,586963.375,86.20840708485919,201.3942232271472,4.811253706179874,38893.9487827661,52060.47690443201,20880.780925529507,28.975671853186768,67.69099584003514,1.6171196442067322,12868.512959414462,17293.939796539606,6814.072812366097,237.16288556619799,437.2018573973935,81.66654517698001,32169.311761929857,49592.08018455992,18651.80868948604,79.71326904528719,146.94874875811908,27.449097999251,10608.282406079376,16464.282274993104,6064.888709963136,902393.9095999999,112536.0,1462001.375,645587.4572000001,101000.375,1033079.375,635333.1251934313,37950.55792481988,1405302.110845429,163849.7245005445,-51504.66332096764,441420.93034405075,22538.9487827661,4525.780925529507,35705.47690443201,15814.311761929857,2296.808689486039,33237.08018455992,7262.512959414462,1208.0728123660974,11687.939796539606,5002.2824060793755,458.8887099631356,10858.282274993104
2021-02-22,4711,753425,0.0706063966907466,2697,488660,0.0632653061224489,114,16469,16,5622,1393670.2961128328,789961.0229142447,2171975.225635738,653281.8449533326,435646.7011186217,933858.13026784,3179.9236,1543.0,7968.875,108.375,1654287.8332,2210845.0,863591.875,1133583.8364,1257492.0,1519120.75,589004.5,2033.3792,972.0,5086.125,72.0,1133583.8364,1257492.0,1519120.75,589004.5,77.20486279479876,182.6316672018884,3.8560337715692055,38971.15364556084,52066.706037474294,20920.666428869798,25.949473438365978,61.38467740893617,1.2960588531674515,12894.462432852832,17296.033482307226,6827.47880483908,217.75198942353683,402.11729387385196,74.8615579603479,32387.06375135336,49998.45693985487,18726.400714871867,73.18903578283539,135.15640930832808,25.161860788613645,10681.471441862226,16600.87033999004,6089.959977644916,900862.8332,110166.875,1457420.0,644923.8363999999,100344.5,1030460.75,640245.2961128328,36536.02291424468,1418550.225635738,164621.84495333256,-53013.298881378316,445198.13026784,22502.153645560837,4451.6664288697975,35597.706037474294,15918.063751353358,2257.4007148718665,33529.45693985487,7272.462432852832,1205.47880483908,11674.033482307226,5059.471441862226,467.95997764491585,10978.87033999004
2021-02-23,4390,757815,0.0622068555072196,2497,491157,0.0533581212470884,76,16545,34,5656,1402490.6947570927,792970.8146320148,2188610.7471646103,656461.5687257586,436731.7208168266,939855.179313516,3098.8964,1442.5,7826.875,98.0,1657386.7296,2210981.625,866236.5,1135638.5268,1259895.0,1519197.375,590430.25,2054.6904,949.0,5169.625,66.0,1135638.5268,1259895.0,1519197.375,590430.25,68.85868049864226,168.09648467743202,3.0256712649596786,39040.012326059565,52071.41586977456,20952.37486839774,23.144222214987444,56.49922953445859,1.0169641299924423,12917.6066550678,17297.616513009576,6838.136388824292,199.58695199146985,369.48948361573144,68.19858911847592,32586.650703344763,50374.88358117183,18794.505930895157,67.08355046381864,124.18981387643794,22.92235764433159,10748.554992326035,16727.39181515036,6112.850951480434,899571.7296,108421.5,1453166.625,644481.5268000001,99273.25,1028040.375,644675.6947570927,35155.81463201484,1430795.7471646103,165304.56872575858,-54425.27918317338,448698.179313516,22495.012326059565,4407.374868397739,35526.41586977456,16041.650703344763,2249.505930895157,33829.88358117183,7261.606655067801,1182.1363888242922,11641.616513009576,5092.554992326035,456.85095148043365,11071.39181515036
2021-02-24,4282,762097,0.0590156704384139,2471,493628,0.0550603859352021,86,16631,27,5683,1410562.4375747277,795709.4792054637,2203563.2419610815,659371.4046138267,437719.00009978283,945245.502934812,2944.4388,1311.5,7424.375,84.375,1660331.1684,2211103.5,868512.25,1137458.8252,1262243.0,1519251.25,591159.5,1820.2984,809.5,4595.25,50.375,1137458.8252,1262243.0,1519251.25,591159.5,63.85661619599473,158.5741864629502,2.495532282637684,39103.868942255525,52074.9233600625,20995.221991277114,21.462968857882913,53.29867175035043,0.8387781072159888,12939.069623925692,17298.79542224881,6852.537816879725,182.64645524601303,338.65886655489146,62.236960906357425,32769.297158590765,50713.22688984276,18856.476113512388,61.389647846604625,113.82727647208941,20.918583434526184,10809.944640172642,16841.113028861226,6133.679867556233,898234.1684000001,106415.25,1449006.5,643830.8252000001,97531.5,1025623.25,648465.4375747277,33612.479205463664,1441466.2419610815,165743.40461382666,-55908.99990021717,451617.502934812,22472.868942255525,4364.221991277114,35443.9233600625,16138.297158590765,2225.476113512388,34082.22688984276,7256.069623925692,1169.5378168797251,11615.795422248812,5126.944640172642,450.67986755623315,11158.113028861226
2021-02-25,3751,765848,0.0560754649285415,2061,495689,0.0525376634632542,90,16721,24,5707,1417938.5882311526,798206.6313420739,2216988.7284938814,662030.4818888061,438619.2149690178,950085.3452601356,2507.302,1069.0,6351.875,65.0,1662838.4704,2211158.5,870383.875,1138930.1092,1263873.5,1519301.25,592732.25,1471.284,635.5,3712.625,37.375,1138930.1092,1263873.5,1519301.25,592732.25,61.19276349344762,152.5870909590897,2.1496489222202846,39165.06170574897,52077.27585179656,21022.532284129542,20.567616253835393,51.2863376806258,0.7225225923557416,12959.637240179532,17299.586122724882,6861.717131411395,166.90667693381695,310.4852254142361,56.77572444365247,32936.2038355245,51017.01723358504,18912.98138087117,56.09932098826043,104.35778030337468,19.0829968484032,10866.043961160904,16943.220579738234,6152.67196055887,896990.4704,104535.875,1445310.5,643241.1092000001,97043.25,1023612.25,652090.5882311526,32358.631342073902,1451140.7284938814,166341.4818888061,-57069.785030982224,454396.3452601356,22444.061705748973,4301.532284129542,35356.27585179656,16215.203835524502,2191.9813808711697,34296.01723358504,7252.6372401795325,1154.7171314113948,11592.586122724882,5159.043961160904,445.6719605588696,11236.220579738234
2021-02-26,3763,769611,0.0596071598289244,2079,497768,0.0600537277217712,68,16789,22,5729,1424670.4144732808,800421.5642169766,2229149.0264681224,664457.2823994459,439417.6907523359,954469.0914044927,2190.8948,893.0,5595.0,52.0,1665029.3652,2211206.875,871845.25,1140131.0352,1266560.5,1519341.375,593960.0,1200.926,496.0,3043.875,28.0,1140131.0352,1266560.5,1519341.375,593960.0,56.36247327222566,142.3770667172359,1.7839661638350668,39221.424179021255,52079.176594001474,21064.858063269367,18.944098210310774,47.85462699197075,0.5996122641448494,12978.581338389817,17300.224984806548,6875.943329629845,152.32697922074868,283.71890771645536,51.67598432624969,33088.530814745354,51292.17903815562,18963.100623685117,51.19891102897781,95.36130229670411,17.368913487218492,10917.242872189892,17035.705737803146,6169.517634692223,895418.3651999999,102234.25,1441595.875,642363.0352,96192.0,1021573.375,655059.4144732808,30810.564216976636,1459538.0264681224,166689.2823994459,-58350.30924766412,456701.09140449273,22432.424179021255,4275.8580632693665,35290.176594001474,16299.530814745354,2174.100623685117,34503.17903815562,7249.581338389817,1146.9433296298448,11571.224984806548,5188.242872189892,440.5176346922226,11306.705737803146
2021-02-27,1421,771032,0.0605453770771197,828,498596,0.0637658837119753,69,16858,27,5756,1430806.9219128033,802382.344135734,2240120.553320762,666669.4725024189,440124.54525762785,958424.2895945245,754.1276,294.0,1917.25,16.0,1665783.4928,2211222.625,872524.625,1140548.278,1267324.0,1519356.0,594093.25,417.2428,165.0,1060.625,9.0,1140548.278,1267324.0,1519356.0,594093.25,55.39906721591493,139.52514527117748,1.7112336815043054,39276.82324623708,52080.97106596831,21121.559390603903,18.62028596631978,46.89606224444315,0.5751660110200311,12997.20162435614,17300.828128196143,6895.001320724248,138.8561747743457,259.2081817070528,46.87045298243427,33227.38698951971,51540.441468407065,19007.468923043725,46.671213296978216,87.12295550724635,15.753717197121926,10963.914085486884,17119.149695947035,6184.4303482705345,894751.4927999999,101492.625,1440190.625,641952.2779999999,95497.25,1020760.0,659774.9219128033,31350.34413573402,1469088.5533207618,168073.4725024189,-58471.45474237215,459828.28959452454,22418.82324623708,4263.559390603903,35222.97106596831,16369.386989519713,2149.468923043725,34682.441468407065,7241.201624356139,1139.0013207242482,11544.828128196143,5207.914085486884,428.4303482705345,11363.149695947035
2021-02-28,3013,774045,0.0579612565646461,1690,500286,0.0575064652239009,83,16941,22,5778,1436394.7345055381,804267.0467744658,2250107.9974107575,668683.8599755442,440803.9741616976,962024.7292888677,1551.3296,573.0,3973.25,31.0,1667334.8224,2211254.75,873328.25,1141425.9512,1268304.5,1519380.375,594628.375,877.6732,334.0,2231.25,17.0,1141425.9512,1268304.5,1519380.375,594628.375,52.44705552999405,132.3270539365098,1.4995013440525329,39329.270301767174,52082.64791334845,21148.65504855407,17.628079697691966,44.4766980601903,0.5040002519233377,13014.829704053844,17301.391736561935,6904.108493910238,126.44037176357715,236.69313229668205,42.59705553261312,33353.82736128322,51766.43618865753,19050.11575458115,42.498114106318994,79.55537937942148,14.317377443362457,11006.41219959317,17195.109211682946,6198.764456021653,893289.8224,99283.25,1437209.75,641139.9512,94342.375,1019094.375,662349.7345055381,30222.046774465824,1476062.9974107575,168397.85997554415,-59482.02583830239,461738.7292888677,22388.270301767174,4207.655048554068,35141.64791334845,16412.82736128322,2109.115754581151,34825.43618865753,7236.829704053844,1126.1084939102384,11523.391736561935,5228.412199593169,420.76445602165313,11417.109211682946
